Date,ActualBooking,state_code,forecast_avg_bqfb,State,Division,Model_creation_date
06-09-2021,6,WI,4,Wisconsin,Category B,11-10-2023
08-01-2020,95,WI,86,Wisconsin,Category H,11-10-2023
15-04-2019,14,NE,24,Nebraska,Category E,11-10-2023
17-08-2019,58,MT,54,Montana,Category G,11-10-2023
23-09-2019,22,MA,26,Massachusetts,Category C,11-10-2023
20-07-2020,45,GA,49,Georgia,Category E,11-10-2023
18-06-2019,45,AR,53,Arkansas,Category J,11-10-2023
28-06-2019,68,AL,64,Alabama,Category G,11-10-2023
06-07-2021,69,SD,67,South Dakota,Category J,11-10-2023
20-08-2021,30,IN,22,Indiana,Category J,11-10-2023
21-04-2021,5,KY,2,Kentucky,Category E,11-10-2023
04-12-2021,61,MO,68,Missouri,Category H,11-10-2023
27-10-2019,50,WA,56,Washington,Category C,11-10-2023
23-08-2020,97,KY,94,Kentucky,Category B,11-10-2023
10-03-2021,82,OK,88,Oklahoma,Category G,11-10-2023
22-03-2021,6,MD,2,Maryland,Category B,11-10-2023
06-10-2020,27,KS,34,Kansas,Category J,11-10-2023
29-04-2020,40,MO,36,Missouri,Category G,11-10-2023
15-02-2019,15,SD,6,South Dakota,Category F,11-10-2023
16-02-2020,90,SC,87,South Carolina,Category B,11-10-2023
20-02-2019,15,IL,9,Illinois,Category B,11-10-2023
18-04-2019,1,UT,9,Utah,Category F,11-10-2023
10-10-2021,26,UT,17,Utah,Category E,11-10-2023
26-01-2020,34,AZ,24,Arizona,Category E,11-10-2023
19-09-2020,54,SC,52,South Carolina,Category C,11-10-2023
02-03-2019,78,OK,85,Oklahoma,Category B,11-10-2023
26-07-2021,89,MI,83,Michigan,Category F,11-10-2023
19-11-2020,85,NJ,76,New Jersey,Category G,11-10-2023
18-09-2021,63,KY,71,Kentucky,Category H,11-10-2023
21-03-2020,16,TX,16,Texas,Category D,11-10-2023
19-12-2020,23,CO,15,Colorado,Category F,11-10-2023
02-10-2021,48,FL,41,Florida,Category G,11-10-2023
28-07-2019,9,MI,13,Michigan,Category J,11-10-2023
11-06-2021,91,DE,99,Delaware,Category B,11-10-2023
28-06-2019,16,WA,23,Washington,Category I,11-10-2023
11-05-2020,7,ID,10,Idaho,Category J,11-10-2023
11-11-2020,76,CT,76,Connecticut,Category H,11-10-2023
19-01-2021,53,NH,45,New Hampshire,Category B,11-10-2023
02-02-2019,82,AZ,83,Arizona,Category B,11-10-2023
15-12-2020,22,MI,25,Michigan,Category F,11-10-2023
16-09-2020,89,MI,80,Michigan,Category J,11-10-2023
01-12-2019,85,IN,85,Indiana,Category F,11-10-2023
24-11-2020,21,VT,11,Vermont,Category F,11-10-2023
28-05-2019,81,OK,89,Oklahoma,Category C,11-10-2023
23-07-2020,91,MI,82,Michigan,Category G,11-10-2023
03-03-2019,65,ME,74,Maine,Category I,11-10-2023
01-07-2019,67,WA,63,Washington,Category D,11-10-2023
17-04-2021,69,AZ,67,Arizona,Category C,11-10-2023
24-12-2020,89,VA,98,Virginia,Category G,11-10-2023
25-03-2019,71,NC,62,North Carolina,Category F,11-10-2023
28-04-2019,73,RI,68,Rhode Island,Category I,11-10-2023
19-10-2021,37,CA,36,California,Category G,11-10-2023
09-11-2019,61,NC,69,North Carolina,Category I,11-10-2023
09-10-2021,92,AR,84,Arkansas,Category D,11-10-2023
10-11-2020,29,WY,26,Wyoming,Category I,11-10-2023
03-03-2019,39,OH,47,Ohio,Category D,11-10-2023
29-10-2019,89,CT,81,Connecticut,Category E,11-10-2023
28-11-2019,65,IL,57,Illinois,Category I,11-10-2023
24-11-2021,71,FL,77,Florida,Category H,11-10-2023
26-05-2020,100,NJ,106,New Jersey,Category H,11-10-2023
23-03-2020,23,WI,32,Wisconsin,Category C,11-10-2023
14-04-2021,57,CT,61,Connecticut,Category F,11-10-2023
06-05-2019,87,MS,84,Mississippi,Category E,11-10-2023
30-11-2019,80,NM,81,New Mexico,Category I,11-10-2023
27-04-2021,4,MI,0,Michigan,Category C,11-10-2023
30-11-2020,44,WA,52,Washington,Category G,11-10-2023
09-02-2019,60,MO,53,Missouri,Category H,11-10-2023
29-07-2021,37,CA,32,California,Category H,11-10-2023
27-03-2019,50,MA,47,Massachusetts,Category B,11-10-2023
10-01-2020,18,RI,12,Rhode Island,Category D,11-10-2023
30-03-2019,48,HI,57,Hawaii,Category J,11-10-2023
05-01-2020,58,FL,61,Florida,Category G,11-10-2023
06-01-2021,98,MN,99,Minnesota,Category B,11-10-2023
25-06-2019,50,OH,55,Ohio,Category E,11-10-2023
30-08-2021,8,NM,1,New Mexico,Category E,11-10-2023
15-09-2019,15,ME,18,Maine,Category H,11-10-2023
03-06-2021,52,FL,49,Florida,Category G,11-10-2023
02-10-2020,23,AZ,21,Arizona,Category J,11-10-2023
21-03-2021,98,CO,101,Colorado,Category F,11-10-2023
17-06-2020,38,MD,42,Maryland,Category G,11-10-2023
22-11-2020,14,RI,17,Rhode Island,Category I,11-10-2023
22-03-2019,8,CO,1,Colorado,Category G,11-10-2023
15-12-2021,68,WY,72,Wyoming,Category I,11-10-2023
13-02-2020,95,VT,93,Vermont,Category D,11-10-2023
04-05-2019,43,NY,37,New York,Category F,11-10-2023
28-06-2020,60,CA,55,California,Category D,11-10-2023
06-04-2021,40,CT,47,Connecticut,Category H,11-10-2023
05-03-2020,84,IA,91,Iowa,Category C,11-10-2023
17-07-2021,66,OR,64,Oregon,Category D,11-10-2023
12-02-2021,24,RI,20,Rhode Island,Category J,11-10-2023
12-02-2020,54,WI,59,Wisconsin,Category C,11-10-2023
25-05-2020,91,MD,100,Maryland,Category I,11-10-2023
31-05-2021,94,CO,90,Colorado,Category G,11-10-2023
31-12-2019,65,ID,66,Idaho,Category A,11-10-2023
03-09-2019,8,WY,0,Wyoming,Category D,11-10-2023
12-11-2021,7,OH,13,Ohio,Category J,11-10-2023
12-01-2019,85,AK,82,Alaska,Category C,11-10-2023
07-04-2021,60,MD,60,Maryland,Category I,11-10-2023
21-04-2019,27,MT,18,Montana,Category F,11-10-2023
11-05-2019,94,AK,91,Alaska,Category B,11-10-2023
12-12-2020,81,WY,89,Wyoming,Category H,11-10-2023
06-11-2020,24,NH,15,New Hampshire,Category A,11-10-2023
21-09-2019,88,CT,98,Connecticut,Category A,11-10-2023
24-04-2019,48,OH,46,Ohio,Category J,11-10-2023
05-07-2020,96,LA,96,Louisiana,Category B,11-10-2023
13-01-2020,67,NJ,62,New Jersey,Category B,11-10-2023
21-09-2020,17,WI,23,Wisconsin,Category H,11-10-2023
01-10-2021,9,IL,15,Illinois,Category G,11-10-2023
18-08-2019,96,MI,88,Michigan,Category J,11-10-2023
26-03-2021,13,OK,12,Oklahoma,Category E,11-10-2023
16-02-2021,6,CT,12,Connecticut,Category I,11-10-2023
02-11-2021,21,SD,16,South Dakota,Category G,11-10-2023
05-02-2021,2,SC,0,South Carolina,Category F,11-10-2023
10-12-2021,48,NJ,53,New Jersey,Category J,11-10-2023
16-11-2019,6,MD,0,Maryland,Category E,11-10-2023
02-05-2020,18,OH,22,Ohio,Category A,11-10-2023
25-09-2021,90,UT,89,Utah,Category C,11-10-2023
16-02-2021,75,ID,71,Idaho,Category H,11-10-2023
08-12-2019,96,ME,101,Maine,Category H,11-10-2023
15-11-2020,56,VT,54,Vermont,Category D,11-10-2023
01-04-2019,2,VT,0,Vermont,Category D,11-10-2023
25-10-2019,33,WY,42,Wyoming,Category H,11-10-2023
20-12-2019,84,TX,80,Texas,Category E,11-10-2023
15-04-2020,85,DE,78,Delaware,Category H,11-10-2023
05-10-2021,41,CT,31,Connecticut,Category G,11-10-2023
27-09-2019,72,AZ,82,Arizona,Category A,11-10-2023
13-07-2021,37,AL,38,Alabama,Category A,11-10-2023
28-02-2019,99,MT,109,Montana,Category A,11-10-2023
09-07-2020,93,MT,89,Montana,Category J,11-10-2023
22-03-2019,33,SD,41,South Dakota,Category H,11-10-2023
08-09-2019,4,SD,13,South Dakota,Category E,11-10-2023
18-12-2021,23,ND,24,North Dakota,Category C,11-10-2023
21-04-2019,47,AZ,47,Arizona,Category C,11-10-2023
11-07-2020,7,AL,16,Alabama,Category A,11-10-2023
08-08-2020,78,AL,73,Alabama,Category D,11-10-2023
08-04-2019,12,CO,18,Colorado,Category E,11-10-2023
25-11-2020,4,PA,2,Pennsylvania,Category A,11-10-2023
04-04-2020,92,MD,88,Maryland,Category I,11-10-2023
14-08-2021,56,KY,50,Kentucky,Category H,11-10-2023
28-02-2021,14,MA,11,Massachusetts,Category F,11-10-2023
01-07-2019,50,PA,47,Pennsylvania,Category E,11-10-2023
01-11-2020,88,MD,86,Maryland,Category D,11-10-2023
12-10-2021,83,CA,76,California,Category A,11-10-2023
24-10-2019,77,CA,74,California,Category J,11-10-2023
06-08-2019,20,TN,26,Tennessee,Category B,11-10-2023
15-09-2020,26,CO,29,Colorado,Category C,11-10-2023
07-02-2021,85,CT,86,Connecticut,Category B,11-10-2023
20-11-2019,86,TN,84,Tennessee,Category E,11-10-2023
11-12-2021,51,GA,54,Georgia,Category I,11-10-2023
12-01-2021,23,WY,33,Wyoming,Category F,11-10-2023
22-09-2020,28,FL,22,Florida,Category G,11-10-2023
27-01-2021,78,AR,80,Arkansas,Category C,11-10-2023
17-06-2019,7,KY,0,Kentucky,Category C,11-10-2023
22-01-2020,91,NH,84,New Hampshire,Category G,11-10-2023
03-07-2019,61,NM,60,New Mexico,Category F,11-10-2023
25-01-2021,99,AR,103,Arkansas,Category F,11-10-2023
13-04-2020,5,NH,1,New Hampshire,Category C,11-10-2023
05-05-2021,15,AK,19,Alaska,Category J,11-10-2023
09-06-2019,32,WY,41,Wyoming,Category H,11-10-2023
11-10-2021,20,OK,15,Oklahoma,Category E,11-10-2023
23-08-2019,27,LA,18,Louisiana,Category E,11-10-2023
28-07-2021,45,MD,35,Maryland,Category I,11-10-2023
11-07-2021,21,MN,19,Minnesota,Category G,11-10-2023
07-09-2021,55,RI,57,Rhode Island,Category F,11-10-2023
10-07-2020,42,MN,36,Minnesota,Category D,11-10-2023
22-03-2019,80,RI,89,Rhode Island,Category H,11-10-2023
09-04-2019,51,RI,60,Rhode Island,Category E,11-10-2023
20-07-2019,10,NM,15,New Mexico,Category C,11-10-2023
13-05-2021,53,ND,53,North Dakota,Category F,11-10-2023
27-10-2019,29,WV,20,West Virginia,Category E,11-10-2023
27-12-2019,46,NC,51,North Carolina,Category D,11-10-2023
24-10-2021,15,AZ,18,Arizona,Category D,11-10-2023
14-10-2021,42,IA,49,Iowa,Category H,11-10-2023
18-01-2020,28,NY,34,New York,Category B,11-10-2023
14-05-2020,17,ND,25,North Dakota,Category J,11-10-2023
13-01-2021,46,OH,50,Ohio,Category D,11-10-2023
17-12-2020,56,MA,51,Massachusetts,Category G,11-10-2023
26-12-2020,69,WA,65,Washington,Category I,11-10-2023
16-03-2019,76,IL,73,Illinois,Category H,11-10-2023
30-05-2019,33,NC,28,North Carolina,Category H,11-10-2023
14-06-2019,25,NE,23,Nebraska,Category D,11-10-2023
03-06-2021,54,TN,63,Tennessee,Category B,11-10-2023
04-01-2020,85,PA,94,Pennsylvania,Category C,11-10-2023
14-10-2020,50,CO,40,Colorado,Category F,11-10-2023
16-03-2019,98,UT,98,Utah,Category J,11-10-2023
15-08-2019,19,FL,20,Florida,Category H,11-10-2023
09-04-2021,57,NM,63,New Mexico,Category B,11-10-2023
02-12-2020,85,NC,87,North Carolina,Category J,11-10-2023
27-01-2020,46,IN,47,Indiana,Category H,11-10-2023
05-08-2021,25,CT,24,Connecticut,Category C,11-10-2023
16-03-2020,42,WA,48,Washington,Category B,11-10-2023
24-05-2021,75,IA,66,Iowa,Category D,11-10-2023
27-01-2019,81,MT,83,Montana,Category B,11-10-2023
27-03-2021,2,ID,1,Idaho,Category D,11-10-2023
09-09-2021,97,NC,103,North Carolina,Category B,11-10-2023
04-09-2020,79,AL,69,Alabama,Category H,11-10-2023
19-11-2020,64,NE,73,Nebraska,Category E,11-10-2023
29-09-2021,35,UT,41,Utah,Category F,11-10-2023
20-02-2021,19,AR,24,Arkansas,Category D,11-10-2023
23-01-2020,98,IN,104,Indiana,Category H,11-10-2023
10-02-2021,88,ME,96,Maine,Category J,11-10-2023
16-06-2019,13,MA,23,Massachusetts,Category G,11-10-2023
21-10-2019,37,GA,36,Georgia,Category F,11-10-2023
13-06-2020,52,KS,49,Kansas,Category D,11-10-2023
23-04-2019,31,MN,31,Minnesota,Category D,11-10-2023
09-09-2019,55,ID,51,Idaho,Category B,11-10-2023
03-07-2020,80,ND,76,North Dakota,Category J,11-10-2023
30-12-2020,50,MN,44,Minnesota,Category J,11-10-2023
14-05-2019,35,AZ,35,Arizona,Category F,11-10-2023
30-09-2019,81,IN,87,Indiana,Category E,11-10-2023
15-11-2020,29,NJ,39,New Jersey,Category A,11-10-2023
31-07-2019,27,ND,37,North Dakota,Category F,11-10-2023
11-12-2021,77,RI,67,Rhode Island,Category A,11-10-2023
03-03-2020,35,SD,38,South Dakota,Category J,11-10-2023
12-06-2020,53,RI,56,Rhode Island,Category J,11-10-2023
19-10-2019,80,NC,89,North Carolina,Category E,11-10-2023
10-06-2021,44,ID,47,Idaho,Category B,11-10-2023
03-12-2019,51,ID,56,Idaho,Category F,11-10-2023
14-09-2019,65,CA,74,California,Category J,11-10-2023
21-05-2020,90,TX,89,Texas,Category E,11-10-2023
28-07-2020,93,CO,88,Colorado,Category A,11-10-2023
11-05-2019,30,UT,34,Utah,Category I,11-10-2023
26-07-2020,27,WY,29,Wyoming,Category F,11-10-2023
05-05-2021,54,NH,54,New Hampshire,Category F,11-10-2023
20-07-2021,55,UT,57,Utah,Category D,11-10-2023
06-10-2020,18,NJ,24,New Jersey,Category E,11-10-2023
30-06-2020,60,MD,65,Maryland,Category D,11-10-2023
20-05-2019,31,NV,28,Nevada,Category A,11-10-2023
10-01-2021,11,NC,2,North Carolina,Category D,11-10-2023
09-05-2021,79,MN,78,Minnesota,Category I,11-10-2023
22-10-2021,81,ID,81,Idaho,Category B,11-10-2023
13-02-2019,55,OR,45,Oregon,Category H,11-10-2023
06-05-2020,7,VT,0,Vermont,Category J,11-10-2023
20-04-2020,11,ND,4,North Dakota,Category I,11-10-2023
06-12-2020,66,NM,67,New Mexico,Category A,11-10-2023
18-11-2019,48,AZ,55,Arizona,Category G,11-10-2023
11-11-2020,73,GA,73,Georgia,Category D,11-10-2023
09-11-2020,77,IA,74,Iowa,Category D,11-10-2023
09-08-2021,87,MA,79,Massachusetts,Category D,11-10-2023
04-05-2020,27,MN,31,Minnesota,Category A,11-10-2023
11-03-2021,87,WV,88,West Virginia,Category G,11-10-2023
24-04-2019,21,TX,15,Texas,Category J,11-10-2023
18-06-2019,97,KY,93,Kentucky,Category I,11-10-2023
24-03-2021,100,VA,109,Virginia,Category J,11-10-2023
07-02-2019,8,WV,2,West Virginia,Category I,11-10-2023
14-01-2021,18,UT,9,Utah,Category C,11-10-2023
22-12-2019,98,NJ,104,New Jersey,Category J,11-10-2023
16-09-2021,71,NM,72,New Mexico,Category D,11-10-2023
22-09-2020,60,OK,56,Oklahoma,Category D,11-10-2023
04-04-2019,47,MD,50,Maryland,Category G,11-10-2023
18-12-2021,23,MA,14,Massachusetts,Category F,11-10-2023
06-10-2019,66,CA,56,California,Category A,11-10-2023
01-08-2021,11,VA,3,Virginia,Category A,11-10-2023
08-05-2020,9,NE,13,Nebraska,Category D,11-10-2023
25-03-2019,47,NV,53,Nevada,Category H,11-10-2023
19-12-2021,100,MA,108,Massachusetts,Category A,11-10-2023
06-05-2019,15,NV,23,Nevada,Category I,11-10-2023
17-09-2021,43,VT,33,Vermont,Category D,11-10-2023
21-07-2020,6,MI,0,Michigan,Category I,11-10-2023
09-04-2020,28,AZ,32,Arizona,Category C,11-10-2023
15-06-2021,5,LA,11,Louisiana,Category A,11-10-2023
06-06-2020,80,CT,76,Connecticut,Category A,11-10-2023
17-12-2020,32,AK,24,Alaska,Category C,11-10-2023
25-05-2019,73,HI,68,Hawaii,Category G,11-10-2023
12-11-2019,43,NE,37,Nebraska,Category B,11-10-2023
20-01-2021,98,ME,91,Maine,Category H,11-10-2023
26-11-2021,28,WA,18,Washington,Category B,11-10-2023
18-10-2020,11,IL,13,Illinois,Category H,11-10-2023
22-08-2021,47,NE,40,Nebraska,Category F,11-10-2023
19-09-2021,2,NC,0,North Carolina,Category G,11-10-2023
23-06-2021,24,KY,28,Kentucky,Category C,11-10-2023
21-02-2019,52,LA,42,Louisiana,Category A,11-10-2023
27-09-2020,85,ID,88,Idaho,Category F,11-10-2023
14-01-2019,96,SC,93,South Carolina,Category B,11-10-2023
15-01-2021,17,NV,10,Nevada,Category F,11-10-2023
08-01-2019,2,NM,7,New Mexico,Category G,11-10-2023
20-06-2019,75,WA,82,Washington,Category I,11-10-2023
28-11-2021,15,NY,25,New York,Category D,11-10-2023
29-10-2019,94,NV,85,Nevada,Category C,11-10-2023
19-01-2019,21,ME,31,Maine,Category D,11-10-2023
17-07-2021,34,IN,26,Indiana,Category F,11-10-2023
13-05-2021,76,OK,85,Oklahoma,Category H,11-10-2023
13-11-2020,92,GA,95,Georgia,Category D,11-10-2023
08-11-2020,39,NJ,48,New Jersey,Category C,11-10-2023
11-10-2020,56,OR,59,Oregon,Category C,11-10-2023
16-06-2020,14,MI,21,Michigan,Category D,11-10-2023
07-08-2020,42,AZ,39,Arizona,Category D,11-10-2023
20-11-2021,90,WV,97,West Virginia,Category E,11-10-2023
15-10-2021,97,MD,107,Maryland,Category A,11-10-2023
24-05-2020,12,GA,7,Georgia,Category A,11-10-2023
14-05-2021,73,RI,67,Rhode Island,Category I,11-10-2023
02-02-2021,24,NE,30,Nebraska,Category J,11-10-2023
25-01-2020,65,NM,66,New Mexico,Category D,11-10-2023
16-03-2019,2,IL,0,Illinois,Category H,11-10-2023
08-11-2020,60,MT,51,Montana,Category G,11-10-2023
22-02-2019,91,KY,98,Kentucky,Category B,11-10-2023
13-09-2020,32,KY,24,Kentucky,Category D,11-10-2023
15-07-2019,39,OH,35,Ohio,Category H,11-10-2023
12-03-2019,13,MA,9,Massachusetts,Category J,11-10-2023
25-04-2021,91,KS,89,Kansas,Category F,11-10-2023
19-03-2019,36,IN,29,Indiana,Category H,11-10-2023
10-02-2021,85,MD,81,Maryland,Category I,11-10-2023
04-10-2021,88,WV,89,West Virginia,Category I,11-10-2023
25-04-2020,82,WV,81,West Virginia,Category H,11-10-2023
03-04-2021,29,MT,31,Montana,Category H,11-10-2023
24-09-2020,97,MN,88,Minnesota,Category B,11-10-2023
04-02-2019,11,GA,6,Georgia,Category C,11-10-2023
03-03-2020,7,ID,2,Idaho,Category F,11-10-2023
11-05-2019,5,NY,14,New York,Category E,11-10-2023
15-01-2019,53,NC,59,North Carolina,Category C,11-10-2023
02-06-2019,12,VA,6,Virginia,Category J,11-10-2023
11-01-2021,91,DE,100,Delaware,Category C,11-10-2023
02-01-2021,58,HI,57,Hawaii,Category I,11-10-2023
26-08-2021,47,MO,48,Missouri,Category B,11-10-2023
09-09-2019,19,NY,14,New York,Category E,11-10-2023
16-02-2020,37,MT,38,Montana,Category A,11-10-2023
26-04-2020,53,MT,52,Montana,Category J,11-10-2023
07-09-2020,91,NV,101,Nevada,Category B,11-10-2023
29-01-2019,17,TX,19,Texas,Category F,11-10-2023
30-09-2021,23,IN,19,Indiana,Category G,11-10-2023
14-06-2020,28,WA,18,Washington,Category J,11-10-2023
02-11-2020,95,KY,98,Kentucky,Category J,11-10-2023
02-08-2021,25,AK,15,Alaska,Category G,11-10-2023
29-03-2019,48,AR,43,Arkansas,Category E,11-10-2023
05-07-2021,22,NC,29,North Carolina,Category J,11-10-2023
27-04-2021,41,SC,47,South Carolina,Category C,11-10-2023
16-06-2021,76,MN,83,Minnesota,Category A,11-10-2023
08-02-2021,62,NE,52,Nebraska,Category J,11-10-2023
28-04-2020,65,WI,55,Wisconsin,Category J,11-10-2023
30-07-2020,36,DE,44,Delaware,Category A,11-10-2023
05-12-2019,55,NH,53,New Hampshire,Category B,11-10-2023
06-04-2020,39,FL,49,Florida,Category B,11-10-2023
30-10-2021,34,TN,29,Tennessee,Category F,11-10-2023
17-09-2019,98,OK,98,Oklahoma,Category G,11-10-2023
26-02-2019,8,WY,18,Wyoming,Category B,11-10-2023
24-06-2021,94,AZ,96,Arizona,Category B,11-10-2023
06-10-2019,28,NV,37,Nevada,Category B,11-10-2023
14-11-2019,51,NM,56,New Mexico,Category B,11-10-2023
07-02-2019,27,MS,22,Mississippi,Category C,11-10-2023
28-02-2021,14,TX,10,Texas,Category F,11-10-2023
27-06-2021,13,NJ,4,New Jersey,Category A,11-10-2023
05-11-2021,86,OH,94,Ohio,Category A,11-10-2023
15-01-2019,88,CT,94,Connecticut,Category E,11-10-2023
18-09-2019,21,LA,18,Louisiana,Category E,11-10-2023
15-10-2020,57,NH,65,New Hampshire,Category G,11-10-2023
18-08-2019,20,MN,20,Minnesota,Category C,11-10-2023
04-05-2020,14,NM,21,New Mexico,Category F,11-10-2023
30-04-2021,99,AK,106,Alaska,Category B,11-10-2023
21-06-2020,41,LA,48,Louisiana,Category D,11-10-2023
30-06-2021,70,ME,66,Maine,Category G,11-10-2023
08-06-2021,64,CT,71,Connecticut,Category H,11-10-2023
04-04-2021,34,WY,34,Wyoming,Category E,11-10-2023
22-09-2020,34,VA,37,Virginia,Category H,11-10-2023
18-07-2021,4,MI,0,Michigan,Category I,11-10-2023
25-10-2021,4,IA,0,Iowa,Category A,11-10-2023
16-06-2019,15,WY,24,Wyoming,Category D,11-10-2023
07-07-2021,84,HI,79,Hawaii,Category C,11-10-2023
19-02-2019,1,MA,9,Massachusetts,Category I,11-10-2023
04-08-2019,80,SC,81,South Carolina,Category H,11-10-2023
07-12-2019,78,PA,73,Pennsylvania,Category I,11-10-2023
09-09-2021,78,IL,72,Illinois,Category I,11-10-2023
10-11-2019,20,WI,26,Wisconsin,Category G,11-10-2023
01-08-2021,93,PA,98,Pennsylvania,Category I,11-10-2023
29-03-2021,97,VT,95,Vermont,Category J,11-10-2023
24-02-2019,52,SD,59,South Dakota,Category G,11-10-2023
18-07-2020,28,ND,26,North Dakota,Category E,11-10-2023
03-11-2021,41,UT,46,Utah,Category G,11-10-2023
23-06-2021,47,MI,56,Michigan,Category G,11-10-2023
23-02-2019,45,KS,41,Kansas,Category H,11-10-2023
01-04-2020,46,LA,37,Louisiana,Category D,11-10-2023
22-07-2020,60,IL,70,Illinois,Category H,11-10-2023
09-08-2020,10,OR,8,Oregon,Category C,11-10-2023
10-06-2020,79,CA,70,California,Category C,11-10-2023
21-06-2020,72,WV,63,West Virginia,Category F,11-10-2023
09-07-2020,100,IA,99,Iowa,Category A,11-10-2023
08-10-2020,58,NH,49,New Hampshire,Category H,11-10-2023
01-02-2020,4,LA,12,Louisiana,Category H,11-10-2023
10-09-2019,34,WA,31,Washington,Category D,11-10-2023
08-11-2020,40,MD,30,Maryland,Category A,11-10-2023
16-12-2019,56,AZ,49,Arizona,Category E,11-10-2023
24-01-2021,31,GA,23,Georgia,Category H,11-10-2023
20-02-2019,22,CO,16,Colorado,Category F,11-10-2023
19-12-2019,68,CO,58,Colorado,Category A,11-10-2023
04-06-2019,16,NY,19,New York,Category J,11-10-2023
23-09-2021,100,KS,95,Kansas,Category H,11-10-2023
08-11-2019,6,WV,11,West Virginia,Category J,11-10-2023
12-04-2019,38,FL,37,Florida,Category I,11-10-2023
19-01-2020,65,VA,58,Virginia,Category B,11-10-2023
02-07-2019,29,NC,25,North Carolina,Category I,11-10-2023
07-06-2019,65,NY,55,New York,Category H,11-10-2023
14-04-2020,25,NE,29,Nebraska,Category J,11-10-2023
09-03-2021,79,NC,81,North Carolina,Category I,11-10-2023
30-05-2019,68,NM,69,New Mexico,Category J,11-10-2023
27-05-2020,11,CT,16,Connecticut,Category G,11-10-2023
19-06-2020,58,LA,65,Louisiana,Category C,11-10-2023
03-04-2019,17,OH,21,Ohio,Category F,11-10-2023
24-06-2020,29,NV,20,Nevada,Category G,11-10-2023
12-03-2019,5,KS,13,Kansas,Category D,11-10-2023
14-12-2019,73,AZ,64,Arizona,Category F,11-10-2023
24-03-2019,17,SC,11,South Carolina,Category F,11-10-2023
16-07-2020,24,NY,26,New York,Category D,11-10-2023
08-01-2019,89,SC,81,South Carolina,Category J,11-10-2023
26-11-2021,16,WY,18,Wyoming,Category E,11-10-2023
17-01-2021,75,IA,76,Iowa,Category F,11-10-2023
14-05-2021,17,VA,14,Virginia,Category B,11-10-2023
24-04-2019,3,UT,1,Utah,Category G,11-10-2023
07-08-2021,77,AZ,67,Arizona,Category D,11-10-2023
19-02-2019,8,WA,13,Washington,Category C,11-10-2023
23-05-2020,61,NV,52,Nevada,Category A,11-10-2023
02-04-2020,24,MI,22,Michigan,Category J,11-10-2023
28-06-2019,30,HI,40,Hawaii,Category D,11-10-2023
09-08-2020,56,MT,62,Montana,Category B,11-10-2023
19-10-2020,87,ME,93,Maine,Category E,11-10-2023
06-10-2021,3,MO,0,Missouri,Category A,11-10-2023
19-10-2021,10,WA,5,Washington,Category E,11-10-2023
22-01-2020,63,WI,60,Wisconsin,Category I,11-10-2023
19-01-2021,81,TX,81,Texas,Category D,11-10-2023
27-02-2020,87,CT,96,Connecticut,Category C,11-10-2023
15-10-2020,62,OK,57,Oklahoma,Category H,11-10-2023
